,id,nom_action,date_action,utilisateur,montant,soldeuser,points_de_vente
202,255439893,COMMISSION_AJOUT,2022-04-15 09:46:34.0,210,0.0381123124111983,17594.0479518069,210
203,255439892,COMMISSION_AJOUT,2022-04-15 09:46:34.0,26580,0.0762246248223966,268.09877491783,26580
204,255439891,action_login,2022-04-15 09:46:33.0,21543,0.0,82.8574407917613,21543
205,255439890,action_eneo_paiement,2022-04-15 09:46:29.0,11311,16.4431760666874,45.2128877546665,11311
206,255439889,COMMISSION_AJOUT,2022-04-15 09:46:29.0,173,0.0,15.2598649910166,173
207,255439888,COMMISSION_AJOUT,2022-04-15 09:46:29.0,24254,0.0762246248223966,2.09573697016296,24254
208,255439887,COMMISSION_AJOUT,2022-04-15 09:46:29.0,11311,0.152449249644793,45.2128877546665,11311
209,255439886,action_transfert,2022-04-15 09:46:27.0,19901,4.5734774893438,9.38147594045974,19901
210,255439885,COMMISSION_AJOUT,2022-04-15 09:46:27.0,334,0.0,6223.28479349212,334
211,255439884,COMMISSION_AJOUT,2022-04-15 09:46:27.0,9434,0.045734774893438,0.257540274064443,9434
212,255439883,COMMISSION_AJOUT,2022-04-15 09:46:27.0,19901,0.274408649360628,9.38147594045974,19901
213,255439882,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:27.0,24232,0.0,63.2189811511774,24232
214,255439881,action_transfert,2022-04-15 09:46:25.0,14725,0.381123124111983,9.07377933885615,14725
215,255439880,COMMISSION_AJOUT,2022-04-15 09:46:25.0,334,0.0,6223.28479349212,334
216,255439879,COMMISSION_AJOUT,2022-04-15 09:46:25.0,337,0.0,343.535348286732,337
217,255439878,COMMISSION_AJOUT,2022-04-15 09:46:25.0,14336,0.0028584234308398,236.387538066599,14336
218,255439877,COMMISSION_AJOUT,2022-04-15 09:46:25.0,14725,0.0152449249644793,9.07377933885615,14725
219,255439876,action_login,2022-04-15 09:46:25.0,7109,0.0,1.22492972089587,7109
220,255439875,action_vente_mtn_momo_cashout,2022-04-15 09:46:22.0,26255,7.47001323259487,9.73159785107518,26255
221,255439874,COMMISSION_AJOUT,2022-04-15 09:46:22.0,334,0.0,6223.28479349212,334
222,255439873,COMMISSION_AJOUT,2022-04-15 09:46:22.0,11323,0.0,5.22119977559466,11323
223,255439872,COMMISSION_AJOUT,2022-04-15 09:46:22.0,26255,0.041652793784949,9.73159785107518,26255
224,255439871,action_vente_mtn_momo_depot,2022-04-15 09:46:22.0,24232,15.2449249644793,63.2189811511774,24232
